movie_ref,discogs_title_norm,tmdb_title_norm,discogs_year,tmdb_year,discogs_genre,tmdb_genre,discogs_style
Akira,geinoh yamashirogumi symphonic suite akira,,2014,2022,"Electronic, Folk, World, & Country, Stage & Screen",,"Score, Soundtrack"
Akira,geinoh yamashirogumi symphonic suite akira,akira hip hop shop,2014,2007,"Electronic, Folk, World, & Country, Stage & Screen",,"Score, Soundtrack"
Akira,geinoh yamashirogumi symphonic suite akira,,2014,2002,"Electronic, Folk, World, & Country, Stage & Screen",,"Score, Soundtrack"
Akira,geinoh yamashirogumi symphonic suite akira,,2014,2002,"Electronic, Folk, World, & Country, Stage & Screen",,"Score, Soundtrack"
Akira,geinoh yamashirogumi symphonic suite akira,,2014,2022,"Electronic, Folk, World, & Country, Stage & Screen",,"Score, Soundtrack"
Akira,geinoh yamashirogumi symphonic suite akira,,2014,1988,"Electronic, Folk, World, & Country, Stage & Screen",,"Score, Soundtrack"
Akira,geinoh yamashirogumi symphonic suite akira,,2014,2022,"Electronic, Folk, World, & Country, Stage & Screen",,"Score, Soundtrack"
Akira,geinoh yamashirogumi symphonic suite akira,akira project,2014,2014,"Electronic, Folk, World, & Country, Stage & Screen",,"Score, Soundtrack"
Akira,geinoh yamashirogumi symphonic suite akira,,2014,1989,"Electronic, Folk, World, & Country, Stage & Screen",,"Score, Soundtrack"
Akira,geinoh yamashirogumi symphonic suite akira,,2014,2017,"Electronic, Folk, World, & Country, Stage & Screen",,"Score, Soundtrack"
Akira,geinoh yamashirogumi symphonic suite akira,,2014,2000,"Electronic, Folk, World, & Country, Stage & Screen",,"Score, Soundtrack"
Akira,geinoh yamashirogumi symphonic suite akira,,2014,2016,"Electronic, Folk, World, & Country, Stage & Screen",,"Score, Soundtrack"
Akira,geinoh yamashirogumi symphonic suite akira,,2014,1993,"Electronic, Folk, World, & Country, Stage & Screen",,"Score, Soundtrack"
Akira,geinoh yamashirogumi symphonic suite akira,origami,2014,2007,"Electronic, Folk, World, & Country, Stage & Screen",,"Score, Soundtrack"
Akira,geinoh yamashirogumi symphonic suite akira,,2014,2002,"Electronic, Folk, World, & Country, Stage & Screen",,"Score, Soundtrack"
Akira,geinoh yamashirogumi akira,akira,2014,1988,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,akira,2014,2016,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,akira,2014,,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,akira,2014,2016,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,akira,2014,2025,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,,2014,2022,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,akira hip hop shop,2014,2007,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,,2014,2002,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,,2014,2002,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,,2014,2022,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,,2014,1988,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,,2014,2022,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,akira project,2014,2014,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,,2014,1989,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,,2014,2017,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,,2014,2000,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,,2014,2016,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,,2014,1993,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,origami,2014,2007,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
Akira,geinoh yamashirogumi akira,,2014,2002,"Electronic, Folk, World, & Country, Stage & Screen",,Soundtrack
12 Years a Slave,various 12 years slave,12 years slave,2013,2013,"Funk / Soul, Blues, Classical, Folk, World, & Country, Stage & Screen",,"Delta Blues, Soul, Rhythm & Blues, Electric Blues, Gospel, Folk, Classical"
12 Years a Slave,hans zimmer 12 years slave,12 years slave,2013,2013,Stage & Screen,,"Score, Soundtrack"
Am lie,yann tiersen amelie,le fabuleux destin amelie poulain,2001,2001,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie,2001,2021,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie et la metaphysique des tubes,2001,2025,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,la veritable histoire amelie poulain,2001,2023,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,romanze mit amelie,2001,1982,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,occupe toi amelie,2001,1932,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie ou le temps aimer,2001,1961,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie au pays des bodin,2001,2010,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie oudea castera jeux decisifs,2001,2025,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,capitaine casta amelie disparu,2001,2007,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie rennt,2001,2017,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,liebe amelie,2001,2005,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie nothomb une vie entre deux eaux,2001,2012,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie ich komme,2001,1986,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,occupe toi amelie,2001,1949,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,occupe toi amelie,2001,2012,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amie amelie,2001,2014,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie albrecht zwaar leven,2001,2021,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,le voyage amelie,2001,1974,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,la passarella di amelie,2001,2025,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,le fabuleux destin amelie poulain,2001,2001,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,amelie,2001,2021,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,amelie et la metaphysique des tubes,2001,2025,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,la veritable histoire amelie poulain,2001,2023,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,romanze mit amelie,2001,1982,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,occupe toi amelie,2001,1932,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,amelie ou le temps aimer,2001,1961,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,amelie au pays des bodin,2001,2010,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,amelie oudea castera jeux decisifs,2001,2025,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,capitaine casta amelie disparu,2001,2007,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,amelie rennt,2001,2017,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,liebe amelie,2001,2005,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,amelie nothomb une vie entre deux eaux,2001,2012,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,amelie ich komme,2001,1986,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,occupe toi amelie,2001,1949,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,occupe toi amelie,2001,2012,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,amie amelie,2001,2014,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,amelie albrecht zwaar leven,2001,2021,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,le voyage amelie,2001,1974,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,la passarella di amelie,2001,2025,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,le fabuleux destin amelie poulain,,2001,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie,,2021,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie et la metaphysique des tubes,,2025,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,la veritable histoire amelie poulain,,2023,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,romanze mit amelie,,1982,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,occupe toi amelie,,1932,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie ou le temps aimer,,1961,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie au pays des bodin,,2010,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie oudea castera jeux decisifs,,2025,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,capitaine casta amelie disparu,,2007,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie rennt,,2017,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,liebe amelie,,2005,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie nothomb une vie entre deux eaux,,2012,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie ich komme,,1986,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,occupe toi amelie,,1949,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,occupe toi amelie,,2012,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amie amelie,,2014,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie albrecht zwaar leven,,2021,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,le voyage amelie,,1974,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,la passarella di amelie,,2025,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Apocalypse Now,carmine coppola francis coppola apocalypse now,apocalypse now,1979,1979,"Non-Music, Stage & Screen",,"Modern Classical, Ambient, Dialogue, Score"
Apocalypse Now,carmine coppola francis coppola apocalypse now,un cazador de zombis,1979,2008,"Non-Music, Stage & Screen",,"Modern Classical, Ambient, Dialogue, Score"
Apocalypse Now,carmine coppola francis coppola apocalypse now,apocalypse now now,1979,2017,"Non-Music, Stage & Screen",,"Modern Classical, Ambient, Dialogue, Score"
Apocalypse Now,carmine coppola francis coppola apocalypse now,daliso chaponda apocalypse not now,1979,2020,"Non-Music, Stage & Screen",,"Modern Classical, Ambient, Dialogue, Score"
Apocalypse Now,carmine coppola francis coppola apocalypse now,dutch angle chas gerretsen apocalypse now,1979,2019,"Non-Music, Stage & Screen",,"Modern Classical, Ambient, Dialogue, Score"
Apocalypse Now,carmine coppola francis coppola apocalypse now,short cuts apocalypse now de francis ford coppola,1979,,"Non-Music, Stage & Screen",,"Modern Classical, Ambient, Dialogue, Score"
Apocalypse Now,carmine coppola francis coppola apocalypse now,apocalypse now,1979,1979,"Electronic, Non-Music, Stage & Screen",,"Soundtrack, Modern Classical, Dialogue, Ambient"
Apocalypse Now,carmine coppola francis coppola apocalypse now,un cazador de zombis,1979,2008,"Electronic, Non-Music, Stage & Screen",,"Soundtrack, Modern Classical, Dialogue, Ambient"
Apocalypse Now,carmine coppola francis coppola apocalypse now,apocalypse now now,1979,2017,"Electronic, Non-Music, Stage & Screen",,"Soundtrack, Modern Classical, Dialogue, Ambient"
Apocalypse Now,carmine coppola francis coppola apocalypse now,daliso chaponda apocalypse not now,1979,2020,"Electronic, Non-Music, Stage & Screen",,"Soundtrack, Modern Classical, Dialogue, Ambient"
Apocalypse Now,carmine coppola francis coppola apocalypse now,dutch angle chas gerretsen apocalypse now,1979,2019,"Electronic, Non-Music, Stage & Screen",,"Soundtrack, Modern Classical, Dialogue, Ambient"
Apocalypse Now,carmine coppola francis coppola apocalypse now,short cuts apocalypse now de francis ford coppola,1979,,"Electronic, Non-Music, Stage & Screen",,"Soundtrack, Modern Classical, Dialogue, Ambient"
Avengers Age of Ultron,brian tyler danny elfman avengers age of ultron,avengers age of ultron,2015,2015,Stage & Screen,,"Score, Soundtrack"
Avengers Age of Ultron,brian tyler danny elfman avengers age of ultron,avengers age of ultron,2015,2015,Stage & Screen,,"Score, Soundtrack"
Avengers Age of Ultron,brian tyler danny elfman avengers age of ultron,avengers age of ultron,2015,2015,Stage & Screen,,"Score, Soundtrack"
Avengers Age of Ultron,brian tyler danny elfman avengers age of ultron,avengers age of ultron,2015,2015,Stage & Screen,,"Score, Soundtrack"
Avengers Age of Ultron,london music works the city of prague philharmonic music from the avengers movies,avengers age of ultron,2020,2015,Stage & Screen,,Score
Aquaman,rupert gregson williams aquaman,aquaman,2021,2018,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman,2021,2006,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman,2021,2016,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman heroines of atlantis,2021,2019,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman and the lost kingdom,2021,2023,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,lego dc comics super heroes aquaman rage of atlantis,2021,2018,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman the cast of the angler,2021,1984,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,going deep into the world of aquaman,2021,2019,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquamania,2021,1961,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman es az elveszett kiralysag,2021,,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman,2018,2018,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,aquaman,2018,2006,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,aquaman,2018,2016,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,aquaman heroines of atlantis,2018,2019,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,aquaman and the lost kingdom,2018,2023,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,lego dc comics super heroes aquaman rage of atlantis,2018,2018,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,aquaman the cast of the angler,2018,1984,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,going deep into the world of aquaman,2018,2019,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,aquamania,2018,1961,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,aquaman es az elveszett kiralysag,2018,,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,aquaman,2021,2018,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman,2021,2006,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman,2021,2016,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman heroines of atlantis,2021,2019,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman and the lost kingdom,2021,2023,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,lego dc comics super heroes aquaman rage of atlantis,2021,2018,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman the cast of the angler,2021,1984,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,going deep into the world of aquaman,2021,2019,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquamania,2021,1961,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman es az elveszett kiralysag,2021,,Stage & Screen,,"Score, Soundtrack"
A Star Is Born 2018 ,streisand kristofferson star is born,star is born,1976,2018,"Rock, Pop, Stage & Screen",,"Soundtrack, Pop Rock, Ballad, Vocal"
A Star Is Born 2018 ,lady gaga bradley cooper star is born,star is born,2018,2018,"Rock, Non-Music, Pop, Stage & Screen",,"Country Rock, Soundtrack, Hard Rock, Synth-pop, Pop Rock, Dialogue, Ballad, Vocal"
A Star Is Born 2018 ,streisand kristofferson star is born,star is born,1976,2018,"Rock, Pop, Stage & Screen",,"Pop Rock, Ballad"
A Star Is Born 2018 ,streisand kristofferson star is born,star is born,1976,2018,"Rock, Stage & Screen",,"Soundtrack, Pop Rock"
A Star Is Born 2018 ,streisand kristofferson star is born,star is born,1976,2018,"Rock, Pop, Stage & Screen",,"Pop Rock, Ballad"
Avengers Infinity War,alan silvestri avengers infinity war,avengers infinity war,2020,2018,Stage & Screen,,"Score, Soundtrack"
Avengers Infinity War,alan silvestri avengers infinity war,avengers endgame,2020,2019,Stage & Screen,,"Score, Soundtrack"
Avengers Infinity War,alan silvestri avengers infinity war,avengers infinity war,2018,2018,Stage & Screen,,"Soundtrack, Score"
Avengers Infinity War,alan silvestri avengers infinity war,avengers endgame,2018,2019,Stage & Screen,,"Soundtrack, Score"
Avengers Infinity War,alan silvestri avengers infinity war,avengers infinity war,2020,2018,Stage & Screen,,"Score, Soundtrack"
Avengers Infinity War,alan silvestri avengers infinity war,avengers endgame,2020,2019,Stage & Screen,,"Score, Soundtrack"
Avengers Infinity War,alan silvestri avengers infinity war,avengers infinity war,2018,2018,Stage & Screen,,"Soundtrack, Score"
Avengers Infinity War,alan silvestri avengers infinity war,avengers endgame,2018,2019,Stage & Screen,,"Soundtrack, Score"
Batman 1989 ,danny elfman batman,,2018,,Stage & Screen,,Score
Batman 1989 ,prince batman,,1989,,"Rock, Funk / Soul, Pop, Stage & Screen",,"Funk, Minneapolis Sound, Pop Rock, Soundtrack"
Baby Driver,various baby driver,baby driver,2017,2017,"Rock, Funk / Soul, Blues, Stage & Screen",,Soundtrack
Baby Driver,various baby driver,baby driver cartoon bellbottoms,2017,,"Rock, Funk / Soul, Blues, Stage & Screen",,Soundtrack
Baby Driver,various baby driver,baby driver,2017,,"Rock, Funk / Soul, Blues, Stage & Screen",,Soundtrack
Baby Driver,various baby driver,baby driver,2017,2017,"Hip Hop, Rock, Funk / Soul, Stage & Screen",,Soundtrack
Baby Driver,various baby driver,baby driver cartoon bellbottoms,2017,,"Hip Hop, Rock, Funk / Soul, Stage & Screen",,Soundtrack
Baby Driver,various baby driver,baby driver,2017,,"Hip Hop, Rock, Funk / Soul, Stage & Screen",,Soundtrack
Baby Driver,various baby driver,baby driver,2017,2017,"Rock, Stage & Screen",,"Soundtrack, Indie Rock"
Baby Driver,various baby driver,baby driver cartoon bellbottoms,2017,,"Rock, Stage & Screen",,"Soundtrack, Indie Rock"
Baby Driver,various baby driver,baby driver,2017,,"Rock, Stage & Screen",,"Soundtrack, Indie Rock"
Back to the Future,various back to the future,back to the future,1985,1985,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,back to the future,1985,1989,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,looking back to the future raymond loewy industrial designer,1985,1985,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,back to the future,1985,1990,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,back to the future,1985,2023,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,making of back to the future,1985,1986,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,back to the future predicts 11,1985,2015,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,alvin and the chipmunks go to the movies back to alvin future,1985,1992,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,looking back to the future,1985,2009,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,back to the future the ride,1985,1991,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,romesh look back to the future,1985,2018,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,back to the future making the trilogy,1985,2002,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,project 88 back to the future too,1985,2020,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,secrets of the back to the future trilogy,1985,1990,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,back to the future behind the scenes special presentation,1985,1989,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,making of back to the future 3,1985,1990,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,making of back to the future 2,1985,1989,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,physics of back to the future with dr michio kaku,1985,2010,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,,1985,1973,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,alan silvestri back to the future trilogy,back to the future,2016,1985,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,back to the future,2016,1989,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,looking back to the future raymond loewy industrial designer,2016,1985,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,back to the future,2016,1990,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,back to the future,2016,2023,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,making of back to the future,2016,1986,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,back to the future predicts 11,2016,2015,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,alvin and the chipmunks go to the movies back to alvin future,2016,1992,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,looking back to the future,2016,2009,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,back to the future the ride,2016,1991,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,romesh look back to the future,2016,2018,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,back to the future making the trilogy,2016,2002,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,project 88 back to the future too,2016,2020,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,secrets of the back to the future trilogy,2016,1990,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,back to the future behind the scenes special presentation,2016,1989,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,making of back to the future 3,2016,1990,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,making of back to the future 2,2016,1989,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,physics of back to the future with dr michio kaku,2016,2010,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future trilogy,,2016,1973,Stage & Screen,,Score
Back to the Future,alan silvestri back to the future original,back to the future,2016,1985,Stage & Screen,,"Score, Soundtrack"
